k,home_adv,player_boost,rest_factor,travel_factor,pace_factor,playoff_hca_factor,sos_factor,form_weight,accuracy,log_loss,brier,score
8,15,0,0,35,15,0.7,0,0,61.05263157894737,0.6653155986216664,0.23600167758480217,-8.657328734470681
8,15,0,0,35,15,0.7,0,5,61.40350877192983,0.6641664944513083,0.23545626218676247,-8.59123156588798
8,15,0,0,35,15,0.7,10,0,61.228070175438596,0.6663804988562976,0.23647764796902518,-8.667342892067529
8,15,0,0,35,15,0.7,10,5,61.05263157894737,0.6652240473738142,0.2359287449965769,-8.653679020958851
8,15,0,0,35,15,0.7,25,0,60.877192982456144,0.668105264419257,0.23724874653161288,-8.747072678372957
8,15,0,0,35,15,0.7,25,5,60.877192982456144,0.6669376388050507,0.23669463266308177,-8.715567118718063
8,15,0,0,35,15,1.0,0,0,61.05263157894737,0.665106421785559,0.23589518217943953,-8.651395503567318
8,15,0,0,35,15,1.0,0,5,61.40350877192983,0.6639586211622805,0.23535066405055532,-8.585344654127475
8,15,0,0,35,15,1.0,10,0,61.228070175438596,0.6661701412511312,0.23637000541801012,-8.661354329185594
8,15,0,0,35,15,1.0,10,5,61.05263157894737,0.6650149960249665,0.23582199627920372,-8.647736661473143
8,15,0,0,35,15,1.0,25,0,60.877192982456144,0.6678930879548197,0.2371393858124012,-8.741000837888992
8,15,0,0,35,15,1.0,25,5,60.877192982456144,0.6667267725368116,0.23658616016946205,-8.70954128882736
8,15,0,0,35,35,0.4,0,0,60.0,0.6698593044240535,0.23808534711628546,-8.882288320043846
8,15,0,0,35,35,0.4,0,5,60.175438596491226,0.6686834096671065,0.23752412257703967,-8.832888320769314
8,15,0,0,35,35,0.4,10,0,60.0,0.6708801709204987,0.23854378378838853,-8.90879271889953
8,15,0,0,35,35,0.4,10,5,60.35087719298245,0.6696970725898922,0.23797928954320274,-8.841660443149
8,15,0,0,35,35,0.4,25,0,59.473684210526315,0.6725388452416607,0.23928822438148664,-9.004471316140119
8,15,0,0,35,35,0.4,25,5,59.82456140350877,0.6713447960057201,0.23871885937893497,-8.937056602852284
8,15,0,0,35,35,0.7,0,0,60.0,0.6696368453468026,0.23797049547060586,-8.875914581598654
8,15,0,0,35,35,0.7,0,5,60.175438596491226,0.6684622649159576,0.2374101978770242,-8.826562174759506
8,15,0,0,35,35,0.7,10,0,60.0,0.670656496101345,0.2384277086033876,-8.902360312946264
8,15,0,0,35,35,0.7,10,5,60.35087719298245,0.669474714527874,0.23786413683561725,-8.835275470349433
8,15,0,0,35,35,0.7,25,0,59.473684210526315,0.6723133089350083,0.23917033893460873,-8.997951607811784
8,15,0,0,35,35,0.7,25,5,59.82456140350877,0.6711205799922344,0.2386018892962688,-8.93058407143775
8,15,0,0,35,35,1.0,0,0,60.0,0.6694292456660892,0.23786225261485788,-8.86992406992303
8,15,0,0,35,35,1.0,0,5,60.175438596491226,0.6682559592062566,0.23730285923046135,-8.820618183219384
8,15,0,0,35,35,1.0,10,0,60.0,0.6704476791026964,0.2383182358970768,-8.896310868704642
