k,home_adv,player_boost,rest_factor,form_weight,travel_factor,sos_factor,playoff_hca_factor,pace_factor,bye_week_factor,division_factor,mean_reversion,b2b_penalty,road_trip_factor,homestand_factor,win_streak_factor,altitude_factor,season_phase_factor,scoring_consistency_factor,rest_advantage_cap,score
26.378551290858784,44.9597146377033,31.432469350542313,11.324833725291416,15.60275005518968,4.944033881646417,2.2202219624456188,0.8029402406025254,1.248295375668933,11.193234563751306,39.606575781474746,0.17568268982188384,17.435362003750345,0.47313874470440054,19.340687660112053,15.05863139420193,0.18501326911043373,19.461693601891273,3.9687653560098437,5.436607176510957,-13.694362896574262
25.627958786918327,5.987351385368802,34.84794250953257,4.680045557940621,11.25602416103348,8.67135845692273,4.754051268849471,1.0694261173511157,6.039028473114622,9.139113690073241,33.589643876794305,4.914171176912751,23.019570701402408,1.1332739344223612,16.7750708945193,15.212726838295666,0.5656737453115979,18.280091269863053,2.9428234463311798,4.375064000172593,-13.688749595390295
21.46593970966564,43.9033196282167,40.69360706550515,1.9710892580957422,5.150282253427392,0.31096868188910276,2.9168955954760736,0.7890940207806697,1.9966645856608052,9.37062870333668,23.552056475985676,3.194726824561061,21.189416587633854,0.3985817003439812,16.278448874860022,16.056762752700294,0.6623878395804217,16.342132347780712,0.6364915221866303,4.803847230823099,-13.696708374203988
28.12892666091496,14.298309323527857,25.013796006901526,2.7847598239531655,15.722033818350043,0.5720030207872157,0.7107450824740296,0.6537741046223271,6.170783444819657,1.2598867969548067,27.426658494447743,1.9712449557349332,6.592538527861098,0.10007657226865196,15.646359077376818,18.382519343184065,0.06173611713901833,19.382860072583107,3.1243972026855857,3.4634135699692803,-13.592744247496078
23.326996646215196,41.80005807696842,36.88575503120671,0.3523857233876998,9.99934215786806,6.6496332882832245,2.3250261200519,0.6871048864768491,1.459941050759217,1.2518364680643872,22.417026360553162,2.7995924196733957,15.61001404377478,0.899282260566186,19.089180539000402,19.437879075922154,0.28986282981207656,19.003301968314723,3.3268256239170833,3.8014979631775705,-13.68823710129649
31.060507892937423,6.816068425772905,32.90810227930693,1.5209402770762877,17.712705845377947,0.3598182393479993,0.5700979990687811,0.9473914752804551,1.3788155867050316,5.262756491598272,38.73259285990742,0.08802077003828734,3.620316934653788,0.2988435931644984,18.40043385470807,15.155887930808323,0.9048821877753849,17.15473763190045,0.5870451891620734,2.1897764661614945,-13.594107859031098
35.933354034095785,15.292792085371305,20.964281859916234,7.754930962867037,19.83845111837222,0.6231739823697041,1.731964487284975,0.866438168535022,0.40343125568526983,0.6372144464296653,24.96837093949275,3.835879361354007,20.92932408005335,0.049514116046976975,17.592719112623012,15.650849072183597,1.7015366396077136,15.394622288396748,3.8587591125404233,3.2690176395735753,-13.635519730312762
20.266104650918503,30.169024328336633,28.260501212813246,1.822832374069543,15.058465563337736,4.622391795616319,0.08482667262792898,0.9452762749092396,14.993799340438983,5.320296929528362,33.711444069589135,2.070435463345322,23.13988621134326,0.894896152429438,17.601157064221717,15.36707265548658,0.585169135467074,18.647248574280226,0.7008945996782625,4.222904321179643,-13.656913707303518
26.54457420940106,21.402908982964274,39.10002244655911,0.36137435536905904,18.778089040345705,8.144667448510777,1.0970606812688102,0.7308065374030924,2.3202026974054113,14.56719832361406,24.397793371099933,2.349022664729583,12.49776794621544,0.8354906698373615,16.88437086557611,16.932549543789293,0.1769096557979645,15.998403297637623,3.644978440113741,4.511411170080226,-13.667211020024144
36.31674229844479,25.171005154920497,21.483541001974466,0.8222986944243238,18.448318427360043,2.337625694311302,0.36606008469429296,0.8848484200534014,13.279740576596376,11.761384384947233,22.60153725789599,4.7577754842959346,4.805592174373324,0.7269080933438893,15.444306223971862,19.24458307692864,2.171416899330371,15.17501355970105,3.635182408194938,4.572902176551734,-13.7131091617055
21.227253045289082,29.071423599813105,30.556217119832972,5.390951764480937,18.486565145308724,0.604853036356392,3.3230588908517356,0.671102322210168,3.635971899389902,1.1509398489179612,35.548656269856224,1.307163281441413,0.41543331079481316,1.8258067211689792,19.632978291102113,16.03051245419177,3.0778089217027724,17.861046709336975,3.971789133365531,5.987041036431515,-13.75475962883307
21.69634418286224,13.019534110833145,18.345656911844678,4.869419210456517,2.8479336804825084,0.21789388868901638,3.800623582256406,0.9535053222578885,2.8869716172168665,7.574641801158441,26.29074658807999,3.238862396992099,2.3788385032030375,0.5165257928395645,17.570461739218402,18.16206289613411,0.08213994738536914,19.14073084451472,0.6470116667446701,5.295052271086627,-13.670596642676049
25.743490545964352,34.47085708244726,33.07316041996668,2.260582842156702,5.787491754819842,1.173688651870291,1.1696677124007708,0.8276091733073663,3.8582925789634133,13.387396172306211,22.471767718923278,4.314382213753452,11.462379591082957,4.011091618624001,15.135543930781978,17.51956126136012,0.4094190238224912,19.51905943462691,3.4757076117698023,5.96737297651001,-13.63312915502875
